,_BANK,entropy
11612,hight,3.4282233167635057
11613,piani,4.187040859400844
11614,bokos,4.093186847111763
11615,voddy,3.2326333621377104
11616,sweel,4.618985288402418
11617,sturt,4.393237834835181
11618,coked,4.626071125787987
11619,beton,4.849993100823994
11620,ganch,4.266512402025563
11621,zoner,4.726162689318534
11622,pilei,4.382829509165967
11623,tangi,4.819628757342537
11624,blows,4.541009496718119
11625,knawe,4.495755326306857
11626,corps,5.1458395550643505
11627,gobos,4.124815964444412
11628,yeves,4.314179558261129
11629,amaze,3.8909414815194703
11630,yufts,4.343707455329178
11631,rawly,4.613072528025383
11632,getas,5.556264235258185
11633,redid,4.411660424378834
11634,gyrus,4.659033785332701
11635,kvell,3.336602971227856
11636,crape,5.146170943760116
11637,guilt,4.518085702143747
11638,yauld,4.690588696282479
11639,borgo,3.84542755234734
11640,upset,4.958919751899007
11641,quats,4.586997896266121
11642,icily,3.628767440910047
11643,chats,5.033958746280343
11644,taigs,5.41366013715863
11645,zezes,3.5969159680676768
11646,yolks,4.805686079187984
11647,fatal,4.143650906371969
11648,liter,5.37088690200416
11649,leper,4.608877830331707
11650,luser,5.377127973236133
11651,urali,5.001387973238115
11652,sents,5.06816571683423
11653,spunk,4.347127320932579
11654,tyran,4.9687524507803795
11655,withe,4.47478124111998
11656,rasta,4.9635792224330455
11657,vulva,3.4262436573098087
11658,dibbs,4.018823755931173
11659,snout,5.0886803318026095
11660,rotor,3.77389115510126
11661,gorps,5.03965762181345
11662,perky,4.568538002692378
11663,lipos,5.2055098226007335
11664,mowra,4.571267380565758
11665,nippy,3.54693207093407
11666,thesp,4.7084258383745325
11667,cited,4.940570273689816
11668,coifs,4.807307314118818
11669,skeer,4.788101703595385
11670,binal,4.819253265754259
11671,skoff,3.500130572748882
11672,decor,4.9585044388056385
11673,agate,4.539741712222307
11674,sprew,4.976042420655094
11675,kranz,4.100355059369362
11676,skios,4.493441462287572
11677,vinas,5.004823379380131
11678,filed,4.714596312769779
11679,grego,4.097507929479391
11680,laika,4.379294395523723
11681,fowls,4.468866390474322
11682,leear,5.0319214545300746
11683,bidis,4.1523772592763475
11684,moron,4.2102901438362865
11685,nexus,4.5597012459761
11686,haulm,4.497441032894734
11687,spoke,5.021635632784848
11688,elmen,4.351533617798543
11689,junta,4.143889147863056
11690,thrid,4.666411023754906
11691,snobs,4.38054331307698
11692,waldo,4.581120701153473
11693,capri,4.831934227666318
11694,ninon,3.356755267586032
11695,dears,5.86514505789065
11696,pipis,3.6005310692968595
11697,doggo,3.0152641073617517
11698,rotos,4.885236951813791
11699,flown,3.8441176437466913
11700,nacre,5.324586787598507
11701,winey,4.621737751926568
11702,tsadi,5.002351107231961
11703,yummy,2.5488138850916346
11704,patus,5.246172507173772
11705,ohmic,4.032695961180949
11706,sudds,3.651261303329453
11707,koros,4.602270850221312
11708,vials,5.084044841239841
11709,exome,3.663324745339222
11710,auris,5.604942222281334
11711,baiza,3.6831380866365038
11712,colog,3.7919685435508166
11713,pride,5.022578077428777
11714,willy,3.5550716551510084
11715,blebs,4.331003968413057
11716,spade,5.352287583556944
11717,knows,4.4019129226218245
11718,kievs,4.646728102658343
11719,macas,4.6378368572614415
11720,ictus,4.713840828587584
11721,middy,3.538396120981545
11722,hours,5.131110633897983
11723,punks,4.534359747027307
11724,faxes,4.740678742660554
11725,johns,4.280548417391009
11726,candy,4.605062527929968
11727,mucin,4.2351858699316915
11728,vases,4.81310608671203
11729,soled,5.645107447668559
11730,spawl,4.661693342665435
11731,crowd,4.225526493553294
11732,vares,5.567049069028651
11733,barps,5.221622998856704
11734,tubae,4.990116166651434
11735,gibed,4.510971155541683
11736,lossy,4.4335412692447465
11737,spics,4.2688543935147925
11738,frack,4.117628442509694
11739,debye,4.007873002756907
11740,gaurs,5.309036173375154
11741,zowee,3.733165789209572
11742,arret,4.978538740948629
11743,aweto,4.7768124275395065
11744,blunk,3.9165019082983266
11745,podia,4.8328164016594695
11746,bedew,3.793147480939012
11747,achar,4.016402060662125
11748,aback,3.5249906709712504
11749,pissy,4.143430141715665
11750,ankus,4.837064073405065
11751,suing,4.7606066483806915
11752,azine,4.6811571011010615
11753,ketch,4.201230209596311
11754,frame,4.846436165021234
11755,casts,4.844255599627026
11756,nimps,4.752262324460846
11757,decks,4.819668408418817
11758,welke,3.9895082844237733
11759,axone,4.6296305392974055
11760,gyral,4.649057389584636
11761,konks,4.201230334383663
11762,peats,5.696959756198229
11763,etnas,5.535171723450894
11764,remex,3.8913156375606626
11765,dreck,4.4217910670911245
11766,rudas,5.366217570591182
11767,skelf,4.5263477189328185
11768,snips,4.463167417867417
11769,pluff,3.041453662922735
11770,infix,2.6576916828339896
11771,muons,5.029624519641925
11772,nurrs,4.5170451126843965
11773,norma,4.9942557553052165
11774,beige,4.236503289635135
11775,belah,4.8586871984148665
11776,dying,4.075965656127731
11777,crypt,4.2073042049473
11778,spail,5.265502557838807
11779,canny,4.026261141823543
11780,logoi,3.980875483504029
11781,sauna,4.855545674797293
11782,babka,3.0881554337037858
11783,awake,4.052998043802444
11784,babas,3.933836521632976
11785,paver,4.816889908533078
11786,gormy,4.410625277047275
11787,chevy,3.722202614959576
11788,cooly,3.9860000082342033
11789,forts,5.134875871926557
11790,tassa,4.313538718198495
11791,idiom,3.6459368422665244
11792,guano,4.648579672353775
11793,wooed,4.124929079847244
11794,burfi,4.024352604491311
11795,smack,4.553317991262942
11796,laker,5.232258870395839
11797,piccy,3.435732465155764
11798,clued,4.727040915875575
11799,knobs,4.553326666279141
11800,oxide,4.274545317853545
11801,minke,4.678976462062287
11802,kanzu,3.838031906769667
11803,grege,3.6930777227746927
11804,chott,3.734885155976847
11805,soops,4.028795890485689
11806,cabin,4.655865106559909
11807,laved,4.785924754373301
11808,elite,4.73414125233431
11809,spout,4.89277135851251
11810,hosta,5.129104791328148
11811,dweeb,3.7005538365164545
11812,stied,5.4236089766786675
11813,menes,4.995034649690579
11814,modal,4.814438069987344
11815,bluid,4.325982045974865
11816,copsy,4.52535256633271
11817,knife,4.309769749198189
11818,hussy,3.8558285205748803
11819,janns,4.0829402045332985
11820,skint,4.834197874052436
11821,vehme,3.5653144089198747
11822,freed,4.244706203176291
11823,sured,5.490126448436467
11824,pozzy,2.935116846814633
11825,cruve,4.345695764737789
11826,brung,4.052617479386248
11827,sapan,4.748598305085372
11828,lilos,4.768031233187604
11829,beech,3.792608542312861
11830,shand,5.019574394878841
11831,siree,5.48228935646719
11832,kaies,5.726429132423565
11833,award,4.069867159041255
11834,knops,4.6633062817815265
11835,opera,5.0571431820855155
11836,naves,5.288207695998868
11837,dikes,5.218240019414305
11838,costa,5.205368501531356
11839,gript,4.473105564443879
11840,kaifs,4.8662465163340585
11841,plume,4.565659633354062
11842,licht,4.319507039159592
11843,raffs,4.339904114004361
11844,sairs,5.320575288679552
11845,sunis,4.683601689090263
11846,lingy,4.340605295637682
11847,snide,5.366838589963491
11848,hasta,4.573387592331166
11849,salpa,4.802271652867679
11850,snash,4.5299697025167145
11851,tronk,4.65952651942195
11852,tabus,5.133662695919599
11853,thale,5.205228506271331
11854,berry,4.143189399840118
11855,pyots,4.904809835556425
11856,foamy,4.325047505237916
11857,gloop,3.689021579661176
11858,hairs,5.554883033763213
11859,theft,3.5790152482867668
11860,rebut,4.763070910503796
11861,savvy,3.8448221852772106
11862,sheal,5.405543283928363
11863,ryots,5.227464328396927
11864,dodgy,3.530181983310013
11865,frags,4.857554585148523
11866,keema,4.2758837452682705
11867,linch,4.301523957249971
11868,chivs,4.191023245067482
11869,gools,4.516917435763622
11870,apers,5.549025265400315
11871,brads,5.190594025636216
11872,didst,4.1904303841358495
11873,mosks,4.260335384797666
11874,cores,5.793475877733475
11875,fitts,4.167050344206586
11876,spiny,4.740061522422868
11877,posse,4.79154565307173
11878,iller,4.546546002072707
11879,imido,3.6664104930977066
11880,loirs,5.61931137677054
11881,purty,4.48445866371911
11882,ovule,4.399575011213842
11883,biota,4.918543799370832
11884,cycad,3.6700657507490746
11885,falls,4.449433865529977
11886,koaps,5.098337073857375
11887,allot,4.430670034258141
11888,datum,4.572129448721197
11889,pavin,4.373904386361772
11890,halts,5.369705127565937
11891,cameo,5.095876451062862
11892,argle,5.199747668119063
11893,tifts,4.158112620739679
11894,gaped,4.8310756588590795
11895,visit,3.8263506670066203
11896,milks,4.810369480159203
11897,pence,4.30746823200138
11898,dares,6.010513713512879
11899,scour,4.97443744274679
11900,unfed,4.219061447652952
11901,carte,5.547524418840678
11902,speer,4.919049238407388
11903,ruled,5.064779349163403
11904,pukes,4.953330137753582
11905,seize,4.54316233291959
11906,clart,5.000079740190261
11907,sadza,4.105307269339171
11908,beams,5.319448957384344
11909,rimus,5.058097708356851
11910,albee,4.696525412448851
11911,penni,4.175915534617096
11912,reeks,4.870974293467812
11913,booze,3.661395967383874
11914,moved,4.383627413378961
11915,canna,3.655017462109661
11916,satai,5.04981474741178
11917,walis,5.261707566625207
11918,bouse,5.0784348204206315
11919,reads,5.819804601119918
11920,crops,5.051496496146397
11921,ovoid,3.5548046451728426
11922,arbas,4.794189595035443
11923,lamps,5.118934620483618
11924,farle,5.237275461812223
11925,lairy,5.1839754513024765
11926,musar,5.091988180637673
11927,lease,5.260231567189214
11928,stots,4.057980841885046
11929,volae,4.986910641670815
11930,koban,4.472020760450957
11931,shako,4.870452553745386
11932,saheb,5.215923893139324
11933,neems,4.771178270102787
11934,recur,4.169643239451252
11935,kelim,4.635880453242145
11936,ramps,5.226206366457883
11937,belch,4.297574147562762
11938,ancle,5.055561954768724
11939,seine,5.237121091507122
11940,pewit,4.560124065113008
11941,chyme,4.119155642178491
11942,jiffy,2.547557727960165
11943,biter,5.084328339576996
11944,syker,5.012031015709784
11945,atria,4.668510984813131
11946,terne,4.957913792734763
11947,blast,4.9898708098533415
11948,derry,4.3195990395416155
11949,yager,5.042608866072972
11950,upbye,4.015838349348936
11951,polos,4.6111248062041215
11952,jetty,3.4898915464116524
11953,bobas,4.504931454131168
11954,areae,4.57394035585344
11955,pylon,4.381516742160297
11956,lubra,4.671385353562221
11957,dater,5.479482811427729
11958,reeky,4.236084741544536
11959,cubit,4.233711344349015
11960,woker,4.608259381793683
11961,uveal,4.435413489214425
11962,chaft,4.083949435970827
11963,druxy,3.7082326490867596
11964,gymps,4.113913299095375
11965,ovine,4.553402765565777
11966,puled,4.76748431006942
11967,nebek,3.998273940121025
11968,areas,5.366999715584617
11969,cheka,4.404057027661539
11970,eaten,4.937548000021109
11971,babes,4.829081067550292
11972,basho,4.7651263769727175
11973,jilts,4.636937366027119
11974,stunt,4.241687320067769
11975,thymi,3.9780264607876066
11976,fakes,5.127840708548088
11977,pohed,4.669206139078499
11978,bimas,5.079584329610766
11979,zacks,4.27578221594818
11980,eying,4.345119214403028
11981,argon,4.837629592690954
11982,carbs,5.227211490855674
11983,amity,4.653563314520487
11984,antas,4.884046793117119
11985,sered,5.187319034370637
11986,wikis,3.7947646558127865
11987,tinny,3.975426329699181
11988,tempi,4.6671677375231635
11989,mures,5.503586481349288
11990,muled,4.7558002880038135
11991,yuked,4.277672326419419
11992,tophs,4.862788662838896
11993,churl,4.2243650533924715
11994,hippo,3.6032668975420457
11995,brise,5.273032937372157
11996,winna,3.8817520433563004
11997,nerdy,4.868947801897063
11998,mimeo,4.2977244874414575
11999,tromp,4.517816328542644
12000,fards,5.140275002632159
12001,laser,5.829619190670477
12002,pluto,4.532688057000212
12003,basin,5.097952535726537
12004,motor,4.2218710812271665
12005,baulk,4.384056261225678
12006,mensa,5.3345674001955246
12007,calix,4.322478833632189
12008,whose,4.714175070214077
12009,embus,4.556771477641476
12010,waugh,3.9350340428616826
12011,putts,4.211933154261517
12012,skank,4.177068252059344
12013,skeef,4.196375789854987
12014,lichi,3.534191848906023
12015,genes,4.904482939249025
12016,satem,5.670623137036985
12017,piony,4.611014246210095
12018,mater,5.405381272957004
12019,hoody,3.7168721706137915
12020,raped,5.253432749073403
12021,fyked,3.9056496532127207
12022,sient,5.57380565594565
12023,moons,4.54310296469679
12024,lande,5.336782715994351
12025,boxer,4.377802038831421
12026,stash,4.512762946334805
12027,zerda,4.665198266341724
12028,zebec,3.439995273975358
12029,blive,4.329336064025269
12030,going,3.851844064487833
12031,grass,4.753885075763183
12032,brogh,4.114378200916487
12033,laves,5.38876323619675
12034,winch,3.8312854346029126
12035,rupia,4.8362718464996135
12036,sculp,4.487999916983336
12037,apace,4.391990419753187
12038,redes,5.136792738426907
12039,gamin,4.643768759931794
12040,snaws,4.405317968671934
12041,frorn,3.8362406577314023
12042,peril,5.18560688468645
12043,diary,5.0184281499204655
12044,pious,5.097862625229216
12045,paedo,5.023299545939624
12046,cooer,4.63755154333017
12047,repps,4.6271514666404965
12048,skart,5.192403263827712
12049,debud,3.7392421844215904
12050,sings,4.465702849127211
12051,rills,4.75714092775667
12052,mecks,4.745774382670618
12053,conns,4.450243769635324
12054,ports,5.404896065496043
12055,prase,5.563611322600437
12056,boite,5.139815655417224
12057,stulm,4.677995736027661
12058,chide,4.575470190524289
12059,halva,3.746256158829757
12060,pored,5.199909963495317
12061,sewen,4.658401276362364
12062,calif,4.56889251086246
12063,holed,4.973481368274408
12064,tansy,5.190528594097799
12065,snoot,4.611252791620588
12066,ashet,5.176165841265921
12067,gucky,3.557402669884969
12068,gapes,5.436327625962514
12069,orcin,4.717134095938082
12070,moxie,4.406864106363011
12071,paler,5.447407484868562
12072,snags,4.580008707639576
12073,askoi,4.732969271247075
12074,lurgy,4.3263108745017345
12075,ilium,3.6391223601629035
12076,myoma,3.8249024519062442
12077,kahal,3.9393427734844053
12078,umpty,3.8572956229398105
12079,mauri,4.902568716585588
12080,mauts,5.29452721343012
12081,caner,5.419681632548562
12082,tiler,5.437426886476906
12083,monty,4.560340103738991
12084,mases,5.1994126568288985
12085,dooce,4.327418830667804
12086,awned,4.762974799341852
12087,grody,4.414664371391643
12088,batts,4.595712161559548
12089,torse,5.737103985028996
12090,plews,4.785607303435279
12091,whelp,4.0136490096204405
12092,finer,4.894040471097574
12093,maned,5.155338606085103
12094,tunic,4.471681274851602
12095,ethos,5.0136120179899475
12096,raupo,4.905888978450998
12097,niger,4.971019796900515
12098,cunts,4.918238947112631
12099,trams,5.429847409415837
12100,unite,4.958457506814636
12101,whoop,3.2229716930388888
12102,enows,4.892154081116212
12103,humor,4.392916498779737
12104,deign,4.749093766875076
12105,boofy,3.3374012462377194
12106,plank,4.454237653352054
12107,huias,5.228347028017438
12108,qorma,4.237426065780262
12109,agers,5.435890263100602
12110,rebuy,4.545598313591526
12111,ivory,4.1639384694239885
12112,thawy,4.128072382274419
12113,khaph,3.359234331490385
12114,chiru,4.262881382268847
12115,stove,4.930307212826148
12116,mairs,5.624948690906855
12117,vogie,4.455284492658575
12118,iambi,3.7385968784384707
12119,cutup,3.3453903886784744
12120,crewe,4.126976655703492
12121,other,4.8645412148605125
12122,colts,5.266805572314795
12123,chape,4.6928947624006545
12124,tilde,5.160846748527209
12125,reive,4.365244786659251
12126,yarto,5.126945507074509
12127,cooed,4.394436494700537
12128,spiel,5.4190979657100815
12129,harem,5.168156723274992
12130,clits,5.150170348167292
12131,soces,5.063791002835483
12132,sorda,5.570949503237348
12133,stoic,4.987923533173886
12134,neper,4.529989582782269
12135,class,4.741405713827056
12136,feued,4.038341152824404
12137,inert,5.03320873640033
12138,mugga,3.5124124075907837
12139,lever,4.244574113323326
12140,salix,4.926483653723812
12141,motty,3.865801779280645
12142,tesla,5.630985990818744
12143,plaps,4.5113231897080315
12144,moten,5.088304122342209
12145,harpy,4.635783282574472
12146,nerol,5.267184760798426
12147,fisks,3.9356018879250203
12148,tools,4.841674015909632
12149,yaars,4.927327626069808
12150,lists,4.785739642747665
12151,spits,4.53721864949161
12152,ickle,4.457852285499212
12153,lowly,3.5889394407177218
12154,laked,5.009889889111988
12155,oxeye,3.611625493550798
